mean,std,rms,peak_to_peak,crest_factor,kurtosis,skewness,bearing,batch,speed,force,fault
-0.0026215285000000003,0.11931384670974862,0.11934264295864118,2.29136,11.394083173365331,49.88751920341735,-3.2922674875115576,NU204_E_metal_b,9,1000,1,IR
-0.0024445699000000013,0.15470437069870943,0.15472368349829219,3.0505,12.714278483563337,60.61472813085904,-3.7998071276078162,NU204_E_metal_b,9,1000,1,IR
-0.0027669532500000002,0.1336410074352788,0.1336696483821362,2.52345,12.042374761083925,50.11287153753178,-3.2491307593583554,NU204_E_metal_b,9,1000,1,IR
-0.0014199120999999996,0.160484315839951,0.16049059717313308,3.2798,12.448081290674153,73.19842144440344,-3.6772799354985417,NU204_E_metal_b,9,1000,1,IR
-0.0027544341999999997,0.1262759753555298,0.12630601276167538,2.4616,10.640031860840875,37.910132429893764,-1.6637765309195944,NU204_E_metal_b,9,1000,1,IR
-1.4099150000000282e-05,0.17551500830291003,0.17551500886920357,3.9362,13.895677729860155,79.13678221441228,-3.634958867942686,NU204_E_metal_b,9,1000,1,IR
-0.0035711351499999994,0.19088674189973415,0.1909201436186221,3.067,9.594063597914339,34.61663046712349,-2.8607509703788034,NU204_E_metal_b,9,1000,1,IR
-0.0029804880000000003,0.0868798649240236,0.08693097398473533,1.5750199999999999,11.943959125343754,37.635712320354095,-2.249170997466357,NU204_E_metal_b,9,1000,1,IR
-0.0039427919,0.1598670459124363,0.1599156589478833,2.6718,9.903970695678792,35.607003613223505,-2.5107606354644303,NU204_E_metal_b,9,1000,1,IR
-0.00234788225,0.10841314119613223,0.1084385620297151,1.83454,11.122427090738219,37.985528030150725,-2.694660034515226,NU204_E_metal_b,9,1000,1,IR
-0.0026761182000000004,0.13391065416078723,0.13393739174103075,2.2438599999999997,10.600475203707095,43.0727241003322,-2.584646810711522,NU204_E_metal_b,9,1000,1,IR
-0.0012747788000000001,0.13569997519307342,0.1357059627591569,2.5519,11.411436671713282,40.738303562235075,-1.5146428576199207,NU204_E_metal_b,9,1000,1,IR
-0.0025104339499999995,0.14917587449656705,0.14919699665352795,3.1151,12.743554110645306,71.39004621373743,-3.8431845804540172,NU204_E_metal_b,9,1000,1,IR
-0.0019591599500000004,0.12741521925661398,0.12743028056910452,2.4192,10.56577756862002,38.91757722117161,-1.5596353408954233,NU204_E_metal_b,9,1000,1,IR
-0.00248638085,0.11975537607854889,0.11978118462198448,2.34391,13.471230937415875,58.06390891042413,-3.7015455190512316,NU204_E_metal_b,10,1000,1,IR
-0.00168394855,0.1452725455331887,0.14528230507674164,3.1752000000000002,13.138558057650073,65.36484807429954,-3.0160842651707753,NU204_E_metal_b,10,1000,1,IR
-0.0016039894499999994,0.1399230420191273,0.13993223527851675,2.7786,10.139908057467,36.884831637526105,-0.7594015919441145,NU204_E_metal_b,10,1000,1,IR
-0.0016149670999999993,0.13762668429848618,0.13763615931044162,2.8092,11.903122029907676,56.472431796799434,-2.2561916811423948,NU204_E_metal_b,10,1000,1,IR
-0.002061509,0.11341543622157642,0.11343417030457599,1.7620099999999999,9.624084145621508,30.75107052408228,-2.170447117829097,NU204_E_metal_b,10,1000,1,IR
-0.0014727416500000003,0.13119144092885093,0.13119970709173032,2.6203,11.512983020182434,50.09145999519009,-1.633530770766159,NU204_E_metal_b,10,1000,1,IR
-0.00073317785,0.16391560759044688,0.1639172472972417,3.1944999999999997,13.98266526428283,52.776139327832325,-3.697927099747865,NU204_E_metal_b,10,1000,1,IR
-0.0019658898999999996,0.16787288968609967,0.16788440015278464,3.6431999999999998,12.450233601798592,47.60546327469048,-1.9915087694315172,NU204_E_metal_b,10,1000,1,IR
-0.0021945445499999996,0.13935611597514763,0.1393733944677417,2.7264,12.356734271824077,47.560337013015676,-2.2515587224283737,NU204_E_metal_b,10,1000,1,IR
-0.00433664075,0.1843073377514506,0.18435834996555447,3.33156,13.541019435606945,54.278373329245795,-4.4180262430198765,NU204_E_metal_b,10,1000,1,IR
